,Electors,Votants,ECP,ERC,CDC,PSC,Cs,PP,Altres,Blancs,Nuls,DTE,BARRI,NOM_BARRI,ECP_pct,ECP_pct_Electors,ERC_pct,ERC_pct_Electors,CDC_pct,CDC_pct_Electors,Cs_pct,Cs_pct_Electors,PSC_pct,PSC_pct_Electors,PP_pct,PP_pct_Electors,Indep,Indep_pct,Indep_pct_Electors,DretD,DretD_pct,DretD_pct_Electors,Union,Union_pct,Union_pct_Electors,Indep_pct_delta_20D_27S,Indep_pct_Electors_delta_20D_27S,Union_pct_delta_20D_27S,Union_pct_Electors_delta_20D_27S,ECP_pct_delta_20D_27S,ECP_pct_Electors_delta_20D_27S,Cs_pct_delta_20D_27S,Cs_pct_Electors_delta_20D_27S,PSC_pct_delta_20D_27S,PSC_pct_Electors_delta_20D_27S,PP_pct_delta_20D_27S,PP_pct_Electors_delta_20D_27S,JxSi_pct_delta_20D_27S,DretD_pct_delta_20D_27S,CUP_pct_27S,CUP_pct_Electors_27S,Participacio_pct,Participacio_pct_27S,delta_Participacio_20D_27S
0,20697,11623,3999,1464,912,2142,1177,1396,395,60,78,1,1, el Raval,34.41,19.32,12.6,7.07,7.85,4.41,10.13,5.69,18.43,10.35,12.01,6.74,2376,20.45,11.48,6375,54.86,30.8,4715,40.57,22.78,-20.970000000000002,-12.370000000000001,-0.11999999999999744,-0.6499999999999986,21.269999999999996,11.75,-4.739999999999998,-2.87,3.4499999999999993,1.7199999999999989,1.17,0.5,-8.120000000000001,0.29999999999999716,12.85,7.4,56.157897279799,57.59414427429452,-1.4362469944955194
1,7863,4830,1796,787,593,549,430,423,197,21,34,1,2, el Barri Gòtic,37.18,22.84,16.29,10.01,12.28,7.54,8.9,5.47,11.37,6.98,8.76,5.38,1380,28.57,17.55,3176,65.75,40.39,1402,29.03,17.83,-22.92,-14.91,-1.8399999999999999,-1.6400000000000006,23.47,14.2,-4.1,-2.7299999999999995,0.5299999999999994,0.14000000000000057,1.7299999999999995,0.9500000000000002,-5.740000000000002,0.5499999999999972,17.18,10.83,61.426936283861124,63.042647994907696,-1.615711711046572
2,9091,5442,1836,874,472,906,533,543,212,27,39,1,3, la Barceloneta,33.74,20.2,16.06,9.61,8.67,5.19,9.79,5.86,16.65,9.97,9.98,5.97,1346,24.729999999999997,14.8,3182,58.47,35.0,1982,36.42,21.8,-25.17,-16.900000000000002,0.740000000000002,-0.8599999999999994,23.86,13.93,-3.870000000000001,-2.8199999999999994,2.759999999999998,1.1500000000000004,1.8499999999999996,0.8099999999999996,-12.420000000000002,-1.3100000000000005,12.75,8.1,59.86140138598614,63.52450010986597,-3.663098723879827
3,11844,7534,2684,1097,812,1020,721,804,318,33,45,1,4," Sant Pere, Santa Caterina i la Ribera",35.63,22.66,14.56,9.26,10.78,6.86,9.57,6.09,13.54,8.61,10.67,6.79,1909,25.34,16.12,4593,60.97,38.78,2545,33.78,21.49,-21.709999999999997,-14.499999999999996,-0.4399999999999977,-0.7899999999999991,21.6,13.53,-4.8100000000000005,-3.2699999999999996,1.6799999999999997,0.8899999999999997,2.6899999999999995,1.5899999999999999,-7.02,-0.10999999999999766,14.69,9.56,63.61026680175616,65.08069939475453,-1.470432592998371
4,21884,16208,4053,2838,2857,1677,1991,1888,704,124,76,2,5, el Fort Pienc,25.01,18.52,17.51,12.97,17.63,13.06,12.28,9.1,10.35,7.66,11.65,8.63,5695,35.14,26.03,9748,60.150000000000006,44.55,5556,34.28,25.39,-17.729999999999997,-15.96,0.759999999999998,-1.2399999999999984,15.900000000000002,11.29,-3.790000000000001,-3.66,1.1999999999999993,0.39000000000000057,3.3499999999999996,2.030000000000001,-6.439999999999998,-1.8299999999999912,11.29,8.97,74.0632425516359,79.42815383210012,-5.364911280464227
5,36950,26976,6894,5133,4842,2998,2995,2816,1015,162,121,2,6, la Sagrada Família,25.56,18.66,19.03,13.89,17.95,13.1,11.1,8.11,11.11,8.11,10.44,7.62,9975,36.980000000000004,26.990000000000002,16869,62.540000000000006,45.650000000000006,8809,32.65,23.84,-18.349999999999994,-16.369999999999997,1.009999999999998,-0.9600000000000009,16.97,11.93,-3.4700000000000006,-3.3100000000000005,1.5999999999999996,0.6599999999999993,2.88,1.6900000000000004,-7.799999999999997,-1.379999999999992,10.55,8.26,73.00676589986467,78.36710369487486,-5.360337795010182
6,29699,22216,4791,3712,5285,1658,2767,2689,1045,164,105,2,7, la Dreta de l'Eixample,21.57,16.13,16.71,12.5,23.79,17.8,12.45,9.32,7.46,5.58,12.1,9.05,8997,40.5,30.3,13788,62.07,46.43,7114,32.01,23.950000000000003,-16.330000000000005,-15.55,1.7199999999999989,-0.4799999999999969,14.47,10.41,-2.34,-2.6099999999999994,0.05999999999999961,-0.3899999999999997,4.0,2.5200000000000005,-5.090000000000003,-1.8600000000000048,11.24,9.07,74.80386545001515,80.67175983576213,-5.867894385746979
7,29140,21430,4595,3502,4765,1816,2826,2665,1002,157,102,2,8, l'Antiga Esquerra de l'Eixample,21.44,15.77,16.34,12.02,22.24,16.35,13.19,9.7,8.47,6.23,12.44,9.15,8267,38.58,28.37,12862,60.019999999999996,44.14,7307,34.1,25.080000000000002,-16.240000000000002,-14.999999999999996,1.6700000000000017,-0.5799999999999983,14.340000000000002,10.16,-2.610000000000001,-2.8000000000000007,0.3200000000000003,-0.21999999999999975,3.959999999999999,2.4400000000000004,-6.670000000000002,-1.900000000000004,9.57,7.57,73.54152367879203,79.11123302701961,-5.569709348227576
8,42005,31035,6944,5329,6362,2970,3940,3772,1380,196,142,2,9, la Nova Esquerra de l'Eixample,22.37,16.53,17.17,12.69,20.5,15.15,12.7,9.38,9.57,7.07,12.15,8.98,11691,37.67,27.84,18635,60.040000000000006,44.370000000000005,10682,34.42,25.43,-16.709999999999994,-15.389999999999997,1.5499999999999972,-0.6999999999999993,14.560000000000002,10.32,-2.950000000000001,-3.0599999999999987,0.8200000000000003,0.1200000000000001,3.6799999999999997,2.24,-7.259999999999998,-2.149999999999989,9.45,7.51,73.88406142125937,79.50926961612605,-5.625208194866673
9,26727,19168,5023,3666,3563,2045,1892,1957,833,96,93,2,10, Sant Antoni,26.21,18.79,19.13,13.72,18.59,13.33,9.87,7.08,10.67,7.65,10.21,7.32,7229,37.72,27.05,12252,63.93,45.84,5894,30.75,22.05,-18.689999999999998,-16.430000000000003,0.9400000000000013,-0.9299999999999997,16.990000000000002,11.68,-2.92,-2.7799999999999994,1.33,0.4500000000000002,2.530000000000001,1.4000000000000004,-6.740000000000002,-1.6999999999999975,11.95,9.21,71.71773861638044,77.07335329341318,-5.355614677032733
10,24405,15663,5427,2639,1530,2252,1465,1629,533,91,97,3,11, el Poble Sec - AEI Parc Montjuïc,34.65,22.24,16.85,10.81,9.77,6.27,9.35,6.0,14.38,9.23,10.4,6.67,4169,26.62,17.08,9596,61.269999999999996,39.31999999999999,5346,34.13,21.9,-22.44,-16.300000000000004,0.19000000000000483,-1.2000000000000028,21.979999999999997,13.62,-4.210000000000001,-3.2300000000000004,2.4000000000000004,1.0700000000000003,2.0,0.96,-9.27,-0.4600000000000062,13.17,8.96,64.17947141979103,68.04970772186567,-3.8702363020746446
11,869,451,159,18,20,113,67,52,21,0,1,3,12, la Marina del Prat Vermell - AEI Zona Franca,35.25,18.3,3.99,2.07,4.43,2.3,14.86,7.71,25.06,13.0,11.53,5.98,38,8.42,4.369999999999999,197,43.67,22.67,232,51.45,26.69,-13.76,-7.770000000000001,-8.170000000000002,-5.949999999999999,21.439999999999998,10.740000000000002,-13.8,-7.9799999999999995,2.049999999999997,0.40000000000000036,3.579999999999999,1.6300000000000008,-10.409999999999998,7.6800000000000015,3.35,1.83,51.89873417721519,54.75372279495991,-2.8549886177447235
12,22023,15362,5083,1396,850,3092,2224,2100,475,75,67,3,13, la Marina de Port,33.09,23.08,9.09,6.34,5.53,3.86,14.48,10.1,20.13,14.04,13.67,9.54,2246,14.620000000000001,10.2,7329,47.71000000000001,33.28,7416,48.28,33.68,-16.029999999999998,-12.080000000000002,-2.3599999999999994,-3.1300000000000026,18.220000000000006,12.269999999999998,-8.5,-6.6,2.8099999999999987,1.4499999999999993,3.33,2.0199999999999996,-9.11,2.19000000000001,6.92,5.03,69.75434772737593,72.68139661756683,-2.9270488901909033
13,7343,5177,1599,814,581,711,665,597,143,23,44,3,14, la Font de la Guatlla,30.89,21.78,15.72,11.09,11.22,7.91,12.85,9.06,13.73,9.68,11.53,8.13,1395,26.94,19.0,2994,57.83,40.78,1973,38.11,26.87,-19.419999999999998,-15.57,-0.6900000000000048,-2.0599999999999987,19.810000000000002,13.510000000000002,-5.320000000000002,-4.49,2.01,0.9399999999999995,2.619999999999999,1.490000000000001,-7.989999999999998,0.3899999999999988,11.43,8.52,70.50251940623723,74.57788671023965,-4.075367304002427
14,10965,7648,2210,1547,1045,924,775,738,322,49,38,3,15, Hostafrancs,28.9,20.16,20.23,14.11,13.66,9.53,10.13,7.07,12.08,8.43,9.65,6.73,2592,33.89,23.64,4802,62.79,43.8,2437,31.86,22.23,-19.86,-16.459999999999994,0.25,-1.3500000000000014,18.589999999999996,12.469999999999999,-4.239999999999998,-3.6500000000000004,2.4299999999999997,1.2299999999999995,2.0600000000000005,1.0700000000000003,-7.409999999999997,-1.2700000000000014,12.45,9.29,69.74920200638395,74.6027397260274,-4.853537719643441
15,13959,10166,2897,1955,1230,1516,1071,1071,334,55,37,3,16, la Bordeta,28.5,20.75,19.23,14.01,12.1,8.81,10.54,7.67,14.91,10.86,10.54,7.67,3185,31.33,22.82,6082,59.83,43.57,3658,35.989999999999995,26.2,-19.85,-16.86,1.3099999999999952,-0.6699999999999982,18.2,12.77,-4.16,-3.7200000000000006,2.84,1.5099999999999998,2.629999999999999,1.54,-8.219999999999999,-1.6500000000000021,11.63,9.02,72.82756644458772,77.52270614317386,-4.695139698586146
16,17698,12595,3404,2116,1552,1858,1550,1569,432,54,60,3,17, Sants - Badal,27.03,19.23,16.8,11.96,12.32,8.77,12.31,8.76,14.75,10.5,12.46,8.87,3668,29.12,20.73,7072,56.150000000000006,39.96,4977,39.52,28.13,-18.209999999999997,-15.41,0.5200000000000031,-1.6600000000000001,17.520000000000003,11.97,-4.99,-4.450000000000001,2.0700000000000003,0.8100000000000005,3.4400000000000013,1.9799999999999995,-8.109999999999996,-0.6899999999999924,10.1,7.71,71.16623347270878,76.36343064041638,-5.1971971677076
17,29628,21527,5882,4556,3511,2459,2135,1983,779,116,106,3,18, Sants,27.32,19.85,21.16,15.38,16.31,11.85,9.92,7.21,11.42,8.3,9.21,6.69,8067,37.47,27.23,13949,64.78999999999999,47.08,6577,30.550000000000004,22.200000000000003,-19.650000000000006,-17.119999999999994,1.1100000000000065,-0.6599999999999966,18.15,12.73,-3.1799999999999997,-2.96,1.8599999999999994,0.870000000000001,2.4300000000000006,1.4300000000000006,-6.700000000000003,-1.5000000000000124,12.95,10.05,72.6576211691643,77.65227095945077,-4.9946497902864735
18,35458,27241,4776,4423,6066,2539,4117,3759,1225,207,129,4,19, les Corts,17.53,13.47,16.24,12.47,22.27,17.11,15.11,11.61,9.32,7.16,13.8,10.6,10489,38.51,29.58,15265,56.04,43.05,10415,38.230000000000004,29.37,-14.600000000000001,-14.64,2.6600000000000037,-0.24999999999999645,11.75,8.66,-2.710000000000001,-3.2300000000000004,0.9000000000000004,0.15000000000000036,4.470000000000001,2.83,-6.530000000000001,-2.8500000000000005,8.07,6.72,76.826104123188,83.26379883858601,-6.43769471539801
19,18331,14074,2830,2050,2439,1657,2186,2244,531,77,60,4,20, la Maternitat i Sant Ramon,20.11,15.44,14.57,11.18,17.33,13.31,15.53,11.93,11.77,9.04,15.94,12.24,4489,31.9,24.490000000000002,7319,52.01,39.93,6087,43.239999999999995,33.21,-15.220000000000006,-14.129999999999995,2.269999999999996,-0.36999999999999744,13.27,9.829999999999998,-4.520000000000001,-4.5,1.7199999999999989,0.7999999999999989,5.07,3.33,-7.950000000000003,-1.9500000000000064,7.27,5.96,76.77704435109924,81.95738651844586,-5.180342167346623
20,8242,6395,432,376,1484,249,1472,1906,410,46,20,4,21, Pedralbes,6.76,5.24,5.88,4.56,23.21,18.01,23.02,17.86,3.89,3.02,29.8,23.13,1860,29.09,22.57,2292,35.85,27.810000000000002,3627,56.71,44.01,-10.239999999999998,-10.18,7.219999999999999,2.8000000000000043,5.04,3.8100000000000005,-5.440000000000001,-5.84,-0.11999999999999966,-0.31999999999999984,12.780000000000001,8.959999999999999,-7.599999999999998,-5.199999999999997,2.64,2.2,77.59039068187333,83.26248026235879,-5.672089580485462
21,3081,2234,565,482,481,154,256,166,110,10,10,5,22," Vallvidrera, el Tibidabo i les Planes",25.29,18.34,21.58,15.64,21.53,15.61,11.46,8.31,6.89,5.0,7.43,5.39,963,43.11,31.25,1528,68.4,49.59,576,25.78,18.7,-20.510000000000005,-20.18,1.240000000000002,-1.1400000000000006,18.299999999999997,12.69,-0.8299999999999983,-1.629999999999999,-0.41999999999999993,-0.9100000000000001,2.4899999999999993,1.3999999999999995,-6.130000000000003,-2.209999999999999,14.38,11.62,72.50892567348264,80.84415584415584,-8.3352301706732
22,17163,13228,1690,1711,3587,725,2220,2192,950,102,51,5,23, Sarrià,12.78,9.85,12.93,9.97,27.12,20.9,16.78,12.93,5.48,4.22,16.57,12.77,5298,40.05,30.869999999999997,6988,52.83,40.72,5137,38.83,29.919999999999998,-14.020000000000003,-14.229999999999997,4.829999999999998,1.5700000000000003,9.079999999999998,6.76,-2.169999999999998,-2.870000000000001,0.14000000000000057,-0.23000000000000043,6.859999999999999,4.67,-7.450000000000003,-4.940000000000002,6.57,5.48,77.07277282526366,83.4050721265705,-6.332299301306847
23,11742,9304,620,590,2403,396,2142,2357,700,60,36,5,24, les Tres Torres,6.66,5.28,6.34,5.02,25.83,20.46,23.02,18.24,4.26,3.37,25.33,20.07,2993,32.17,25.48,3613,38.83,30.76,4895,52.60999999999999,41.68,-10.399999999999999,-10.760000000000002,6.54999999999999,2.460000000000001,4.91,3.79,-4.740000000000002,-5.400000000000002,0.1899999999999995,-0.08999999999999986,11.099999999999998,7.950000000000001,-7.339999999999996,-5.490000000000002,3.06,2.6,79.23692726963039,85.14421849740492,-5.907291227774536
24,18442,14064,1419,1267,3326,637,2976,2955,1305,120,59,5,25, Sant Gervasi - la Bonanova,10.09,7.69,9.01,6.87,23.65,18.03,21.16,16.14,4.53,3.45,21.01,16.02,4593,32.66,24.900000000000002,6012,42.75,32.59,6568,46.7,35.61,-13.300000000000004,-13.27,5.740000000000002,1.5899999999999963,6.96,5.09,-2.7399999999999984,-3.710000000000001,-0.35999999999999943,-0.6099999999999994,8.840000000000002,5.91,-8.550000000000004,-6.340000000000001,4.75,3.95,76.26070925062358,83.04007820136853,-6.779368950744953
25,34267,26504,2835,2367,6619,1311,5417,5855,1805,190,105,5,26, Sant Gervasi - Galvany,10.7,8.27,8.93,6.91,24.97,19.32,20.44,15.81,4.95,3.83,22.09,17.09,8986,33.9,26.23,11821,44.599999999999994,34.5,12583,47.480000000000004,36.73,-12.299999999999997,-12.45,5.560000000000002,1.6299999999999955,7.579999999999999,5.66,-3.099999999999998,-3.9000000000000004,-0.25,-0.5199999999999996,8.91,6.050000000000001,-7.289999999999999,-4.7200000000000015,5.01,4.19,77.34555111331602,83.73689283523673,-6.3913417219207105
26,21136,15964,2898,2450,4052,1075,2334,2069,887,138,61,5,27, el Putxet i el Farró,18.15,13.71,15.35,11.59,25.38,19.17,14.62,11.04,6.73,5.09,12.96,9.79,6502,40.73,30.76,9400,58.879999999999995,44.47,5478,34.31,25.919999999999998,-16.03,-16.02,4.050000000000001,0.9799999999999969,12.279999999999998,8.870000000000001,-1.6100000000000012,-2.3400000000000016,0.6000000000000005,0.040000000000000036,5.0600000000000005,3.2799999999999994,-7.240000000000002,-3.7500000000000027,8.79,7.24,75.52990158970476,82.42461596813958,-6.894714378434813
27,11406,8431,1973,1563,1681,797,1031,955,347,49,35,6,28, Vallcarca i els Penitents,23.4,17.3,18.54,13.7,19.94,14.74,12.23,9.04,9.45,6.99,11.33,8.37,3244,38.480000000000004,28.439999999999998,5217,61.88,45.739999999999995,2783,33.010000000000005,24.4,-17.14,-16.470000000000006,1.470000000000006,-1.0600000000000023,15.86,11.21,-3.34,-3.530000000000001,1.0899999999999999,0.2400000000000002,3.7199999999999998,2.2299999999999995,-6.229999999999997,-1.280000000000002,10.91,8.81,73.91723654217078,80.73442853377844,-6.8171919916076575
28,5359,3787,1064,699,489,492,476,387,137,16,27,6,29, el Coll,28.1,19.85,18.46,13.04,12.91,9.12,12.57,8.88,12.99,9.18,10.22,7.22,1188,31.37,22.159999999999997,2252,59.47,42.01,1355,35.78,25.28,-19.48,-16.53,1.0200000000000031,-1.1600000000000001,18.340000000000003,12.420000000000002,-3.129999999999999,-3.0699999999999985,1.5999999999999996,0.5199999999999996,2.5500000000000007,1.3899999999999997,-6.91,-1.1400000000000023,12.57,9.56,70.66616906139205,76.08777194298575,-5.421602881593699
29,9840,7206,1725,1444,1582,613,765,748,271,30,28,6,30, la Salut,23.94,17.53,20.04,14.67,21.95,16.08,10.62,7.77,8.51,6.23,10.38,7.6,3026,41.989999999999995,30.75,4751,65.92999999999999,48.28,2126,29.509999999999998,21.6,-17.67,-16.840000000000003,1.4099999999999966,-0.8200000000000003,16.48,11.580000000000002,-2.8900000000000006,-3.01,0.7999999999999998,0.08000000000000007,3.500000000000001,2.1099999999999994,-5.330000000000005,-1.190000000000004,12.34,9.84,73.23170731707317,79.78236550391539,-6.550658186842213
30,35292,25494,7715,6039,4610,2133,1909,1906,915,156,111,6,31, la Vila de Gràcia,30.26,21.86,23.69,17.11,18.08,13.06,7.49,5.41,8.37,6.04,7.48,5.4,10649,41.769999999999996,30.17,18364,72.03,52.03,5948,23.34,16.85,-21.659999999999997,-19.429999999999993,0.4499999999999993,-1.0499999999999972,20.660000000000004,14.36,-2.369999999999999,-2.3,0.629999999999999,-0.009999999999999787,2.1900000000000004,1.2600000000000007,-3.6400000000000006,-0.9999999999999911,18.02,14.09,72.23733424005441,78.20099536251556,-5.963661122461147
31,25793,19617,4829,4344,4010,1788,1886,1727,776,162,95,6,32, el Camp d'en Grassot i Gràcia Nova,24.62,18.72,22.14,16.84,20.44,15.55,9.61,7.31,9.11,6.93,8.8,6.7,8354,42.58,32.39,13183,67.2,51.11,5401,27.52,20.939999999999998,-18.440000000000005,-17.85,1.0700000000000003,-0.8200000000000003,16.51,12.049999999999999,-2.74,-2.8500000000000005,1.2199999999999998,0.4399999999999995,2.5900000000000007,1.5899999999999999,-5.480000000000004,-1.9299999999999997,12.96,10.67,76.05551893924708,82.32192019853426,-6.2664012592871785
32,19327,13910,3669,2649,2236,1682,1529,1458,532,79,76,7,33, el Baix Guinardó,26.38,18.98,19.04,13.71,16.07,11.57,10.99,7.91,12.09,8.7,10.48,7.54,4885,35.11,25.28,8554,61.489999999999995,44.260000000000005,4669,33.56,24.15,-18.740000000000002,-17.099999999999994,0.8100000000000023,-1.6400000000000006,17.45,11.95,-3.8599999999999994,-3.7799999999999994,1.9700000000000006,0.7299999999999995,2.7,1.4100000000000001,-6.780000000000001,-1.2900000000000063,11.96,9.41,71.97185284834687,78.71027940490384,-6.738426556556973
33,6691,4700,1375,732,661,728,576,425,154,25,24,7,34, Can Baró,29.26,20.55,15.57,10.94,14.06,9.88,12.26,8.61,15.49,10.88,9.04,6.35,1393,29.630000000000003,20.82,2768,58.89,41.370000000000005,1729,36.79,25.84,-17.15,-14.909999999999997,-0.3400000000000034,-2.5199999999999996,18.080000000000002,12.010000000000002,-4.270000000000001,-4.020000000000001,2.130000000000001,0.6800000000000015,1.799999999999999,0.8199999999999994,-6.419999999999995,0.9299999999999997,10.73,8.19,70.24361082050515,76.38951310861424,-6.145902288109085
34,26805,19128,5523,3631,2694,2289,2060,2062,673,103,93,7,35, el Guinardó,28.87,20.6,18.98,13.55,14.08,10.05,10.77,7.69,11.97,8.54,10.78,7.69,6325,33.06,23.6,11848,61.93000000000001,44.2,6411,33.519999999999996,23.92,-20.08,-17.57,0.7299999999999969,-1.4799999999999969,18.97,12.930000000000001,-3.960000000000001,-3.7199999999999998,1.6800000000000015,0.5699999999999994,3.01,1.6700000000000008,-6.919999999999995,-1.109999999999994,13.16,10.2,71.35982092893117,77.45355109379682,-6.093730164865647
